"","ReviewerID","Total","Positive","Percentage"
"13490","ZMrtfekyRaq6XxusxB0m0w",2,1,50
"13491","ZN0Eb-mZw4m7PaaaNofDMg",1,1,100
"13492","ZNGRD0xZxP0p7c6AhLrxeg",1,1,100
"13493","ZNOTcL3-V5xWZpD_W2Ztiw",1,1,100
"13494","ZNdeXRvE1g2CP2rY3tI3-Q",2,2,100
"13495","ZNlOshnZGlwWg7kxxmc2Mw",2,1,50
"13496","ZNm-PhBQjdx9Lcbkukit9g",1,1,100
"13497","ZO4ED844ibqfvL9jC0dl8Q",1,1,100
"13498","ZO6hdXc5qZKMAilnwFaDFg",1,1,100
"13499","ZO8HgJaYE7Y53z4N-aaA7Q",1,1,100
"13500","ZOCRBupYJBtM05yA9AtCrg",1,1,100
"13501","ZObIN53EwiRhxM7mJvbujw",1,1,100
"13502","ZOfel6U94nBMkNIOurSMeA",1,1,100
"13503","ZOmT3R2sMxX3MFdp5gqYpA",1,1,100
"13504","ZOsDSEVkXbFvBwzW7CB24g",1,1,100
"13505","ZOvIr9_4BZKbj1xeWGaaDw",2,1,50
"13506","ZPCs7jU7IiQfBbO05dH6KA",1,1,100
"13507","ZPVjGzRi514X05vZURXZ5w",1,1,100
"13508","ZPYdbuFoNtAjpQ8793UyIA",1,1,100
"13509","ZPaer1xjYRcHT6xucwZ62Q",1,1,100
"13510","ZPly8oGv7OZR_c-CScQAdg",2,2,100
"13511","ZPt-HAwVAM9Fg5okS-YBPw",2,2,100
"13512","ZPx-CNIoSiUvRBEypJzrjw",1,1,100
"13513","ZQBr3s5Ej5wuQWnnHnDCLg",1,1,100
"13514","ZQNi8BSzGUuLZW7H62HTHw",1,1,100
"13515","ZQTjFvz3YXFQQK4H2G52Kw",1,1,100
"13516","ZQWXURxCxMLf3JzERZb0-Q",1,1,100
"13517","ZR5oEjoMm_b2gYaX2ulIdQ",1,1,100
"13518","ZR8g_ibPE8F2hh0NdhM6PA",3,2,66
"13519","ZRR7nfdcpqR5JS5pui41jA",1,1,100
"13520","ZRTRsnWvMQpx4s8qsiI9NA",1,1,100
"13521","ZRiyyT7litBEWvr_Kc3m5g",2,2,100
"13522","ZRkAntJcHqTqLFHCRdSU9A",1,1,100
"13523","ZRuHYRscuTFMIstmzvvIyw",2,1,50
"13524","ZSKYgziJCYKy6DI-L-vmLA",1,1,100
"13525","ZSTORj6Pi2o_weP1tLyXYg",2,1,50
"13526","ZTV3oRQ7DJBOI3MAuSGB-Q",1,1,100
"13527","ZUTI1xyJ-D8FS8rgZYJYZg",1,1,100
"13528","ZUTTEkictCxlgaRUkYcn5Q",1,1,100
"13529","ZUU9D3HdPadpRW6Cc_22bg",1,1,100
"13530","ZUhqhAVDz7CG-UfRigmj2g",1,1,100
"13531","ZUqmFPvqX3yAgGPrItvxSg",1,1,100
"13532","ZVCVifQD9-6qVU_pz0foSw",1,1,100
"13533","ZVF37b_TqWfbLO5Z-0xdwQ",1,1,100
"13534","ZVNvX3q0nJMPYD-bX1dxZg",1,1,100
"13535","ZVtRwAxAnKCeNDSsKzwl3A",1,1,100
"13536","ZVxCigLBZCOIaNXd1UvZig",2,1,50
"13537","ZW3nS_CleCRbjD_swSHTEA",3,1,33
"13538","ZWIRVq1YxA4JPlWCAGunhg",1,1,100
"13539","ZWXKyOF198F2y_ojcEqT5g",1,1,100
"13540","ZWdMwPccnPhfesimQ1zYcw",1,1,100
"13541","ZWejDyScr-pb7-Admnud0A",1,1,100
"13542","ZWf8Ju5UVg6DEbtZ22ID-g",1,1,100
"13543","ZWfzZNTA2_a4dW0z82OwAg",3,3,100
"13544","ZXDWWBwOpvsZVuDTP2lEWw",1,1,100
"13545","ZXUoBkRCNlo-rirdOcau8A",1,1,100
"13546","ZXbugbyYN4KWtqpSSEaq4g",1,1,100
"13547","ZXq4icSXh86fNt_dXam2Bw",1,1,100
"13548","ZXyFAyeXEYY2jd9sZCTI-A",1,1,100
"13549","ZY2cZsAns9IzB7Drz50Lkg",1,1,100
"13550","ZYMzIgJAWVUIEHMUEcA7Xg",2,1,50
"13551","ZYyh5Zo_0jydNU4YH5S-pw",1,1,100
"13552","ZZELut-m0rSyivf8saCMKA",1,1,100
"13553","ZZFnkNVlD4P5Y479Fi70Kg",1,1,100
"13554","ZZlzy-2wA2vGtoj4FDZKfQ",1,1,100
"13555","ZZtYLCyMWR0a-Z_SAbCUwA",1,1,100
"13556","ZZxhGJ-nEsFc0nqjV9Ve7g",1,1,100
"13557","ZZyI_CO_GPLLxfFVE1Xvpg",1,1,100
"13558","ZZzGPRszzg2h_6hLSBItJA",1,1,100
"13559","Z_EFahsIj1Pc4UAirayxpQ",2,1,50
"13560","Z_JKRMoKALtKnwa1OhBnCw",1,1,100
"13561","Z_RTX_EcdaoRLPcegmNs9A",1,1,100
"13562","Z_TbOQaZw_gtgKI3kRSaZg",1,1,100
"13563","Z_ijG7thNgtVuQHis4fwlw",1,1,100
"13564","Z_kqAZCInHu5ERJEOLGq9w",1,1,100
"13565","Z_pkCHTZsny_83T_34hF-Q",1,1,100
"13566","Z_sXDf1CKnVjlb0iHkh8NA",1,1,100
"13567","Za2Om94HroeLJhlPhQIsuw",1,1,100
"13568","Za5iUV506R2NRo_a8W_d5A",2,2,100
"13569","ZaDavUMxb6YBxtN6X8YKqw",3,2,66
"13570","ZaPc5rMeYR6EwK77whtHng",1,1,100
"13571","ZamEn39nDktRbjItduupaA",1,1,100
"13572","ZasIdNR5_APUzuUK2XpogA",2,2,100
"13573","ZatpjQH07m5_C5n-g3LAag",1,1,100
"13574","ZbOIIVmSuSxmiNxWc1u3Ig",2,1,50
"13575","Zbgo5-7YdPjpfmukYUzYSQ",1,1,100
"13576","ZbvL6feHD_WyxADSSx3Sug",1,1,100
"13577","Zc4yRSlKZx8IEKbUiwWZNg",3,2,66
"13578","ZcBOtEYza1XFmeORHL2afw",3,3,100
"13579","ZcCHTxqPDGpQVemOcRufYw",1,1,100
"13580","ZcRmKImidaJI6rfTt6KA2g",2,2,100
"13581","Zca8PltVhzqe4UwSLXdSKQ",1,1,100
"13582","Zd4jzChR6cwbKj-mcaJeag",1,1,100
"13583","Zd8KKdPdoCivLt0jKXaBlA",1,1,100
"13584","ZdZ0B2jCw7-zvrjsFiSmlg",1,1,100
"13585","ZdgfzTSJj-BrtOx3aKpq8g",1,1,100
"13586","Ze1Km7hig_ceI_bdqXTokw",1,1,100
"13587","ZePj6b59wbXmXmeWD7EHGg",1,1,100
"13588","ZeW_sBhDlmjdUbsBE7Nzuw",1,1,100
"13589","ZecHqG9k75ar55Da7QGxUg",1,1,100
"13590","ZegmtDIE9SjbpvttLKRncQ",1,1,100
"13591","ZeifO-re7IqYi_zqd3uD9A",1,1,100
"13592","ZequippmOUJ84aurkX53JQ",1,1,100
"13593","ZesHvo55XHy9xw9VVAZKmA",1,1,100
"13594","ZfCDsj1FafJmbwTKy670tQ",1,1,100
"13595","ZfDD6dg_yd2vB0WKh2RglQ",1,1,100
"13596","ZfSmGtdkK9wGaUpHmYw4AQ",1,1,100
"13597","ZfYv75O0Q5fCzpec1-W0zg",1,1,100
"13598","ZfhJtWm2dc4QkY6l0etE8Q",1,1,100
"13599","Zfh_Dy-jPpGs7VYVQpUj4w",1,1,100
"13600","ZfyBrosfo0uVZxfjISJw-g",1,1,100
"13601","Zg2d4R1HHxdKDi3ksscP8w",1,1,100
"13602","ZgN7FwOix2Y5vIeX1gNxww",1,1,100
"13603","ZgTzlLK2J6j_7GvbCq3cCg",1,1,100
"13604","Zgmclqvp3mGdEadpGY20jA",1,1,100
"13605","ZgsTgzwKHz3Olt3Z4WVvAQ",2,2,100
"13606","ZgvhoVgZuLviSHWyWO8YDQ",1,1,100
"13607","Zh23WCQXXuaMsl3DuqCt8w",1,1,100
"13608","Zh2Mdh9drdyeCqPR2etWyA",1,1,100
"13609","Zh9kUUs1XZv_RZ2omn7JYw",1,1,100
"13610","ZhSK61oVHIDI1Wwn1PCx9g",1,1,100
"13611","ZhzE-q02s_Y-VU_pFXjQgA",1,1,100
"13612","Zi-4v6zXcEckAlkhTxpVVA",3,2,66
"13613","Zi7nkbra94zDCmQPCPmzQw",6,3,50
"13614","ZiY4-G_5ar10lqfosQRKcg",1,1,100
"13615","ZjiDDgr736YjFALq0P9C0Q",1,1,100
"13616","ZjrGbygfqUaASJN0RGb_jg",1,1,100
"13617","Zk3ndr-s2G_8DKQFaHg1xg",1,1,100
"13618","ZkMthqSg6mOaD7a2S2MAYw",1,1,100
"13619","ZkWb4f6HODRm0JAPtJQ6Qg",1,1,100
"13620","ZkbyaTYb-tH_iT4JDYzPCQ",5,4,80
"13621","Zl26N9lALyB5BXEEMa4qHg",1,1,100
"13622","Zl4WstuvPg3JX_pMdxgvtA",1,1,100
"13623","ZlJvUR-_qxikQjbm7qjTKQ",1,1,100
"13624","ZlNOjkcuj46wa8PYlZzscA",1,1,100
"13625","Zl_EpKpJ896brfkQvvUDrw",1,1,100
"13626","Zm-OxOJOZbAUMZBRphrzOg",1,1,100
"13627","ZmGPCiaorIwgbkItPiyh1g",1,1,100
"13628","ZmKQhhj9Pedxx6BEhtuxbg",1,1,100
"13629","ZmL_aX68JlbDTgnsjXXDjw",1,1,100
"13630","ZmRhKV0B6ywsD6Qb4oylxA",1,1,100
"13631","Zmhl94jN76hgmUGNv7GhLg",1,1,100
"13632","Zn8toqb28Cd6Ezt_qASkpw",2,2,100
"13633","Zn9PjVMKsOOu66PsDKUGpw",1,1,100
"13634","ZnTjKLH-4J-bEwmZMDW-NQ",1,1,100
"13635","ZnervcMzweRSicCKekwLMQ",2,2,100
"13636","Znfv0iDG5WZLOUlmXk92rg",4,3,75
"13637","ZnuytqV6uJC2wrDO5ekqOw",1,1,100
"13638","ZoEwlpmoY1tBVRZ0PKQd2g",1,1,100
"13639","ZonFXw7Nz_idcjceckihWQ",1,1,100
"13640","Zp-FouF8UI50O8_R9WpXIw",1,1,100
"13641","Zp18T5WeKM-Df4N5CTXq-w",1,1,100
"13642","Zp7OBZHmUuapCaj4K4HOrQ",1,1,100
"13643","Zp9-VsWj4osHRuwDVsELrw",1,1,100
"13644","ZpIWAUhS6CCdTH8u0EfUbg",1,1,100
"13645","ZpOqY_z67FCP94AEfOQ3WA",1,1,100
"13646","ZpPy0b-bq0t3ojNLLkKNdw",1,1,100
"13647","Zp_3KhcmlgN5ydTlXJ72OQ",1,1,100
"13648","ZpnnTbER4vFmxlUHeTGldA",1,1,100
"13649","ZppcAIf0s4wlXcfzE5bu1Q",1,1,100
"13650","ZpzhOCZlSu3u7zOvxxJkwg",1,1,100
"13651","ZqHRNYDraUTpj2b4xeBuig",1,1,100
"13652","ZqHZnjNCkXSOcfLFJFfLLA",1,1,100
"13653","ZqmHJq2spKDmVu77lnFcfw",1,1,100
"13654","Zquanl8bIu0MgE5TI7gQKg",1,1,100
"13655","Zqyy9gJ-smLoamHs4K5Brw",4,3,75
"13656","ZrvS4ewtBLWno1BOFzT2Bg",1,1,100
"13657","ZrzY2ebPGGpcZef6Ha2Baw",1,1,100
"13658","ZscRHW5LpYFqX4x77sz3gA",1,1,100
"13659","Zswzvb_IkTOefkw2vpvfZw",4,1,25
"13660","ZtPd_yY3CVsWLoQMhV6UzQ",1,1,100
"13661","ZtXdHmGbMRymBQgh_fNNag",1,1,100
"13662","Zta7rZ_LGOGBpn-tYlzQwQ",1,1,100
"13663","ZtsAoEOXp2SI_6KubatxkA",1,1,100
"13664","Zu4MfezDzBFW-5-B84D_wg",1,1,100
"13665","Zu9kj_9-I1bxpB7MTtFC1w",1,1,100
"13666","ZuOpgmLj55Hd1gjp7n30rQ",1,1,100
"13667","ZuhEFP7ytM0nekG_n8ziZg",1,1,100
"13668","Zuj09sMf-8XvxHq9A-p9BQ",1,1,100
"13669","ZujOPRvdXbK5ZuJcJjogrg",1,1,100
"13670","ZumCGWTr3UqeKA6gMhrwFw",1,1,100
"13671","Zuqpz_qVQxqXuc31WZWv7w",1,1,100
"13672","Zus-8hgqE8KJxcNkqzZwXQ",2,2,100
"13673","ZutueAhzSP22WnoFw9acvA",1,1,100
"13674","ZuyqorhAwQs5JH_aeQlqRQ",1,1,100
"13675","Zv2um43ozu1Y0EX00pqF8g",1,1,100
"13676","ZvJQFe4I89LX1sQQhI7wkQ",2,1,50
"13677","ZvN322uJ-F3UaTBO2J54_g",1,1,100
"13678","ZvXecB9PHhwFbDI7Kpq4-w",1,1,100
"13679","Zvh5PCEK69JCPnz1th2z3Q",1,1,100
"13680","Zvk4NF1z2N2NO4emGrO4rw",1,1,100
"13681","Zvl7Oehei2WGsFbtzj8wSg",1,1,100
"13682","Zvx0IFriaSv-M4uG98be_A",1,1,100
"13683","ZwJ1_P2mTcg8QBngSVD2QA",1,1,100
"13684","ZwUseHhKs0_2PdsG2eI7_w",1,1,100
"13685","ZwdlmzvgbK-1fm4NW9yWow",1,1,100
"13686","ZweB1v-ephAqpaaeln4rtg",1,1,100
"13687","ZwkFzSDltaHTo-g-AgioGw",1,1,100
"13688","Zwsyr7xYqp6RxjOXFzuiHw",1,1,100
"13689","Zx5gnLWGr2H_taqn_J9nZg",1,1,100
"13690","ZxBs6cu64Iymau7qV4oPww",1,1,100
"13691","ZxL4RjxIjPI_ykfTH739Tg",1,1,100
"13692","ZxNd0YF5lmHZi3NAYMop9g",1,1,100
"13693","Zy-gvUw9o2EqUl0Zeal9Ww",1,1,100
"13694","Zy8xLYD2vbV233wQFSuHPw",1,1,100
"13695","ZySkqgnN7s11G497y3oLDQ",2,2,100
"13696","Zyc5kp9vLM0u4oy4TvX3gQ",1,1,100
"13697","Zye90MCXTgyxG9iX_Ne-IA",1,1,100
"13698","Zz8uBHNeb_j6I1ytu5K4eA",3,2,66
"13699","ZzkrYPjuhUi3i55rJhp6wQ",1,1,100
"13700","_--oMD62GS8holsLyqjByA",1,1,100
"13701","_-_VkzhKWNSj86vXu6s4EA",2,2,100
"13702","_-cgKPlwcc3Y_Ou6DPoq7g",1,1,100
"13703","_-ufVQ6N4pTJUHel2aJK0Q",1,1,100
"13704","_0bRVcKeK8-21U-Qa1n2NQ",6,5,83
"13705","_0d0Lv6aOs3l2sQ3fkwNrg",3,2,66
"13706","_0lTB6_wNOZMQHI1jRDCeQ",1,1,100
"13707","_0uhGfui764GvRLqd7K-9g",1,1,100
"13708","_0zefxZ43PaKPkZNG5mI2A",1,1,100
"13709","_0znlj0aRu_BjeqJEhNSGg",2,1,50
"13710","_119HiEpEzDEwsysE0tMVw",1,1,100
"13711","_1GvYvOA9xck6qT1eCXHYw",1,1,100
"13712","_1OpvLEcZPM4rjYqOGl4gQ",3,2,66
"13713","_1RfGhHVUS1zlDYFhi025A",1,1,100
"13714","_1_NHTzeQpL2rnAJsTTMxA",1,1,100
"13715","_1pofaEd-QZ55nZv1WUa0Q",1,1,100
"13716","_1zj8JQr0Rbug-0BHGZv5Q",1,1,100
"13717","_20Cr49ukJsFu2SHh0uTrA",2,2,100
"13718","_28CGYIYKiPb7Ekce0gkNQ",1,1,100
"13719","_2brTVDEdMHGVge3DA0v-w",1,1,100
"13720","_2jboQH2_i1k2xncJhTogQ",1,1,100
"13721","_2jn1PR-WjWtgalFhyoIbQ",1,1,100
"13722","_2qSJzRY4XMzz1Vs-A1Jcg",10,7,70
"13723","_313Ze06tIobHMfw8_IdNg",1,1,100
"13724","_3Rri3F4B3_z8GgJ1_Eelw",1,1,100
"13725","_3tnv_LUDDs8qbiEQ8xQlQ",1,1,100
"13726","_3tpYka7Uc-dWY518eDnuw",1,1,100
"13727","_3vZLXC7D_bcjep-frkVTA",1,1,100
"13728","_486SKSGZkn5pI_l9gH1Ug",1,1,100
"13729","_4JY2u4uIbW2DEDJ6QtgcQ",2,2,100
"13730","_4WNWes7pHTUhOVt8R6pfA",2,2,100
"13731","_4tQ6xxQoVq0NuT0PwmW-A",1,1,100
"13732","_5I9m_zZNm6kcPDXqwxKOA",1,1,100
"13733","_5J4S8beBgQZ02qAOFSi4A",1,1,100
"13734","_5Y5PGHOSc3HPO9MMc0xMQ",1,1,100
"13735","_5bNiDW_cFcIObqCBcVv1Q",1,1,100
"13736","_5bbBDKJGLfhIIZdrXUSIQ",1,1,100
"13737","_5nnMrKljLI7pvL62R4ueg",1,1,100
"13738","_5v7UDzvVzpB6SMmh_6drA",1,1,100
"13739","_6DyjqXGjihylBJJwzyfWg",2,1,50
"13740","_6Krb8qmoq9Ifp-gePRG0A",1,1,100
"13741","_6iGi5PVrpRkBHS_9QDw1A",1,1,100
"13742","_6ugpP-8w6kKOWirunZWmg",1,1,100
"13743","_74X18rLjMeU58jMJIOtIA",2,2,100
"13744","_7UK3ucVw0utCunpBi1tgw",1,1,100
"13745","_7cDEWABQk4ORX4r5CnK7w",1,1,100
"13746","_7iyepcFOX5vQtV3s5--OQ",1,1,100
"13747","_7wwkBF3FZJM6UCpp7TK_w",1,1,100
"13748","_8GFZ0FKvnwQ-jdAxNFOxQ",1,1,100
"13749","_8Rrt-WSc_VzGXl7yDp7PA",1,1,100
"13750","_8pBnfCjyv91FoUhKk8XdQ",1,1,100
"13751","_8wYOYjbnqQ7-C-PK0kpig",1,1,100
"13752","_93sYTzATYPf--e_vygYMw",1,1,100
"13753","_9G-McjuJUdGQFCyXTg_Pg",1,1,100
"13754","_9HwSTwF8h03VfDoFLqGhg",3,1,33
"13755","_9cICrXT2PM1wcEQP6e_fA",4,3,75
"13756","_9kAHhOIh0J26rLsco6QKw",1,1,100
"13757","_9rKA1T8LRm3LRundNvgSw",1,1,100
"13758","_9xAEIl5242azimnTXJK6A",1,1,100
"13759","_A3TSQjr-KxbKn1wztA3sA",1,1,100
"13760","_ADBJmNCC0scH91zGoaLvA",1,1,100
"13761","_AHlZLsHr9gpBvxyEZOJFQ",1,1,100
"13762","_AODXZYLNJlqWMCkU9YI9A",2,2,100
"13763","_AbniQ6vDnb96fqSMmIkgw",1,1,100
"13764","_AouLBpMSzPYL32L1cA1KQ",3,2,66
"13765","_AuUWMmTml6iRVMAfyjIlA",4,4,100
"13766","_BlVL44L-RN6MRmK1uEeBg",1,1,100
"13767","_CCKqFPJyrj3UqiDu6tweg",1,1,100
"13768","_CJythjcofAfUFjBnweUuQ",2,1,50
"13769","_CZpUOlXIqC2eUDEpOdzug",1,1,100
"13770","_D1NfpCTWz8bCPjAw4bUZw",1,1,100
"13771","_D6JiUrzxMQmnIRELinDTg",1,1,100
"13772","_D8UnuJlMZdWVWh5lZVRqg",1,1,100
"13773","_DEV2qcY9H5nJ4mqSb4DSw",1,1,100
"13774","_DiyQO5Z_1zGqesE4gMDVQ",27,18,66
"13775","_EEY9HNaDwMPptKKy66GSg",1,1,100
"13776","_EStxPJU280rxwplbyC-iQ",1,1,100
"13777","_EU5xS1tby1sHLetB0qc8w",1,1,100
"13778","_EbHemo8fNSdmBDiEHqdGA",2,1,50
"13779","_Ec2SdO3M_AvHkmxzL8bxA",1,1,100
"13780","_F7rmN0hDR7O4WZs6jaHig",1,1,100
"13781","_FCG2tPNwIsCJ32xZndGfA",1,1,100
"13782","_FDuGrqmCB49ugazG2gJUw",1,1,100
"13783","_FN4ZPoTLs4aWBDySlhrKg",2,2,100
"13784","_FnFK-rhFuwwcwB6BC1iXQ",1,1,100
"13785","_FsAWpFmOX7qKS1b7mk5VA",1,1,100
"13786","_G7-oY1p-NOPfMj4ihFToA",1,1,100
"13787","_GCOxg-s7B2ClOBOa0WMlw",1,1,100
"13788","_Gc-yYDH3EK5I_HMQvaP-g",3,3,100
"13789","_H4tKbA2_SykzvnVSJDQVg",1,1,100
"13790","_HNgefRynr8f6kIRYkmGZw",1,1,100
"13791","_HsUAAMwTYcmxsFYP6qhuw",1,1,100
"13792","_I2nwohpJUNSJnPS7U2Dtw",1,1,100
"13793","_IAIttI34k74eNvK5wvO9Q",1,1,100
"13794","_ITjhTqo813rNBRHTm02NA",2,2,100
"13795","_IZ8DAAfiSFFTZc4uOHYuQ",1,1,100
"13796","_Iq4b4ro8MENQcd2BtYQKw",1,1,100
"13797","_IwdGkV0ewApu_k9pB5LiA",1,1,100
"13798","_JB7vhdnd2RRbtc0I6XPgA",1,1,100
"13799","_JtZOHWnpDy9RZgJwhKA_g",1,1,100
"13800","_KP3orHlgZ8IUeXSja3E6g",1,1,100
"13801","_Kd-Y8mOjxgcu228-lvI0g",1,1,100
"13802","_Kw8pNoF8GT7wpRexxrC7g",1,1,100
"13803","_L3ZMEoXA_X2IKp7hAggPQ",1,1,100
"13804","_L7zdBOAYRh6EFdb90ngOA",1,1,100
"13805","_LCMYf8FLXZ3jh12Bywmmg",2,2,100
"13806","_LCuttFEN-oMuFW4GkEIvQ",1,1,100
"13807","_LFBtFA4PedrFGaDoEwzQA",1,1,100
"13808","_LJKHIzawGgFGUTIc05Mcw",2,2,100
"13809","_LNf6b3IYSfy8z8fbZdICA",4,3,75
"13810","_LOwE_bC6LCDVtgcaz_bAQ",1,1,100
"13811","_LsxAad0J4P0sj9Zs1qeHw",1,1,100
"13812","_MDEYw1ul5rZqrcqdHgoXw",1,1,100
"13813","_MFuQqYtzrGaGrOyQIanTA",2,2,100
"13814","_MX0sFZIX_RVGYkC3ncjbg",1,1,100
"13815","_MeD9dkgikLSpZUojsfkUA",1,1,100
"13816","_MrZD--D5QJAGZOFRUJbyA",1,1,100
"13817","_MtT-NoVPn6N-hfUbWE72A",1,1,100
"13818","_N-G34K6DCBm-j6_Uo01SA",1,1,100
"13819","_NCrMj5wLD2Ba85wTfZzpA",1,1,100
"13820","_NLbhjxC7DH8vQFykRpg2Q",1,1,100
"13821","_NTPI8bTaBJOwqvkVK-ggQ",1,1,100
"13822","_NkBoT_RY2ShSnkBfMImzw",1,1,100
"13823","_Nnke9CORkyoP6k1N7vSpQ",3,3,100
"13824","_NpvYMxUy37npqHIVg5-aQ",1,1,100
"13825","_ODT3Af7pog0kINohL1RPg",1,1,100
"13826","_OFKiXlgLx3IVJEwb9WOwg",1,1,100
"13827","_OJh1_UEQ40or_2cHpkFCg",1,1,100
"13828","_OPUdz91QiJkRxdbnCjnRA",2,2,100
"13829","_PCzAxChaJRwyb4h0wABow",1,1,100
"13830","_PP6YG9BNeyV-pEl9zMDmg",1,1,100
"13831","_PYNDoE39HBm6BG55g1EoA",1,1,100
"13832","_PYlRbKoJ_qYn06C7xgf6g",1,1,100
"13833","_Pmn46UWkicmj1_kGS8xGg",4,3,75
"13834","_Q73sy-ITu0Hp_Ii_H_HmA",1,1,100
"13835","_QJdMG4RaxGqoXzsAE9iZA",1,1,100
"13836","_QS7NhlO_AfbFOWVW_bomQ",1,1,100
"13837","_QbqxrM3LAi7_t-NkZHt6Q",1,1,100
"13838","_QcvTGC709-mspcXqx3_eA",1,1,100
"13839","_Qqqx88PGuyQdW4R253z0g",1,1,100
"13840","_QxJLCzIXibTKUV37z9wjQ",2,2,100
"13841","_QyypNlNpZRE6G6KYtIJ3w",1,1,100
"13842","_RQW3tmmGonKlbCVy_rNCQ",1,1,100
"13843","_RTsa16VbfPJpNhCv0a1oA",1,1,100
"13844","_Rg7dbQZEAqS5Z8pKwSKmQ",1,1,100
"13845","_Rj4iXMcbcKditinvWFgyw",2,2,100
"13846","_RvffYAAdRHUJGSP4lvPEA",1,1,100
"13847","_SOAl1jVadaalZlbo9btxA",1,1,100
"13848","_T2tgNBuCejhnu-7X20lEg",1,1,100
"13849","_T8HpeCsxztWn6jZg0Ly0A",1,1,100
"13850","_TDuL4Jv_jVh3uwTGgf99Q",1,1,100
"13851","_TGvZJ-C3evdFfLqPv5jJg",1,1,100
"13852","_TemBjDUeriTOwTBlrG2jA",1,1,100
"13853","_TgtYy2aikm9KxVygapaWw",1,1,100
"13854","_TgvN1oc58Ymj9iE6tyCpg",1,1,100
"13855","_Tp-UUbVmM7XvHCkhggZRA",1,1,100
"13856","_Tzzh7pgCIqFiksnSDd6TA",1,1,100
"13857","_U4rvqYV1rbKUkQSOuoz7w",1,1,100
"13858","_UGMc5G8ygD7g7KTAMHM5w",1,1,100
"13859","_UTiInM6JZSySXGtUTqIMw",1,1,100
"13860","_UxaYAjTJC-OjRdQIfloXQ",1,1,100
"13861","_VMLgqxadzfNDAgznag-Sg",1,1,100
"13862","_VamdFTGJxvVgy3TFJ03jg",1,1,100
"13863","_VgW7siUVETCu1nEfC0Syg",2,1,50
"13864","_VjcdsSI3w4N5kc9e_sqyA",1,1,100
"13865","_W4PdnbWzQGE4qUV4y9jRw",1,1,100
"13866","_WA8g-G5ynksJwj5kaoQ7w",4,2,50
"13867","_WGAAbBt8fNHw8DWRPS-YQ",1,1,100
"13868","_WLxUU6GMubohA3okECvTw",1,1,100
"13869","_WNb7yir1XLaoJ5nWTnsVw",1,1,100
"13870","_WTXu2UqinJ-0XO-xpXM8w",1,1,100
"13871","_WWbUYnPn1vC3KtTFJZlLA",1,1,100
"13872","_WYwmdLj_GsEgkDLwgax3g",1,1,100
"13873","_Wf1RrsvtOWneXz1yc1W9A",1,1,100
"13874","_XScd2z2AHBvb2dgB1ykXw",1,1,100
"13875","_XYKbaT_YNnjLcjouNOhqw",1,1,100
"13876","_XyB4EzcwQgr8hnU_VaU6Q",1,1,100
"13877","_Yt89i8v3Zv2ns3JyqiH2w",3,3,100
"13878","_Z5R01EtAgYZ8jncaYQ9rA",1,1,100
"13879","_ZRWxsvbGhlUdYipDSi7vw",1,1,100
"13880","_Z_4R6jiAp3X9v_DnHrvcQ",1,1,100
"13881","_ZnQ3SLAu00VCQ67ro3X9g",1,1,100
"13882","_ZsVvMd5_OUEDZRU5IMmhw",2,1,50
"13883","_ZvU3GkiO63aIazWLW7xNg",1,1,100
"13884","__0U9hzgcLKi-D3PxZ2xhA",3,2,66
"13885","__5J8c7Pw_RtgQbiu8ANrg",1,1,100
"13886","__AUfvxwzbkd_IPwPFMUBQ",1,1,100
"13887","__V-OsRJ6KgqIRE3H7KNtw",2,2,100
"13888","__gffbgl1MtIUh9KOx1pkA",1,1,100
"13889","__mB31KVWMY7KmVGoRDGZQ",1,1,100
"13890","__nNeZY88k-RO6pPpg7tUQ",1,1,100
"13891","__sfPmUrlm1RmI4u9wtK2Q",1,1,100
"13892","_a0-2hbgAELx7HivQINmsg",1,1,100
"13893","_a4UQZYyppP5CTXohROgKQ",1,1,100
"13894","_a54Oj59J01W6KwEDAnXzA",1,1,100
"13895","_aAifdc7Y27zdsIjN84GYA",2,2,100
"13896","_aNQlKtWK7Ef9Ti_BQfl5Q",1,1,100
"13897","_aaaBeQd34ekp34aXR99DA",1,1,100
"13898","_aiy1icDJm6PTRtc1vgVUg",1,1,100
"13899","_anbCeA6qNGRtvKgzMlIQQ",1,1,100
"13900","_avTYU7nX4Ro-GroMHMwDA",1,1,100
"13901","_awLZeReyRenLTbx6Wawlg",1,1,100
"13902","_azs-koMygVFYcildcUxTg",1,1,100
"13903","_b9szy3KHdgFCbPx7KU-Gw",1,1,100
"13904","_bCuEkuTtVDBRlLQlq3JdA",1,1,100
"13905","_bNKSJci0ENtOLw7ivkyWg",1,1,100
"13906","_bmNgfSZmrn_YrDQdhxNxA",1,1,100
"13907","_bp57xGcwrcdYMm7zHdUow",1,1,100
"13908","_cO452YBt4_pmmC5hzf4SA",1,1,100
"13909","_cScZSkMgnMN8KjObmwIPA",1,1,100
"13910","_cUqZmlmcOspKgy07AndDA",1,1,100
"13911","_cabIYRO2GhXIF8kGCRsaQ",1,1,100
"13912","_cy75rEmxNDoTu47snnIaA",1,1,100
"13913","_d7qOKXjLvVt2XukvBDWrA",1,1,100
"13914","_dB74tjkqtMpcXzqvuvI6g",1,1,100
"13915","_dJOCLpcpudRKy5FA9bfnQ",1,1,100
"13916","_dM42FM1-soXc00CBlzgtA",1,1,100
